i want to leave you with one last thought .	最後我想留給各位一個想法 。
we have to tell them that the culture has changed .	我們必須告訴他們 , 文化已經改變了 。
but not all types of movement are allowed .	但並非所有類型的運動都被允許 。
i told you . they'll go there .	我告訴各位 , 他們會去那裡 。
this is from a global survey .	這是來自全球性的調查 。
tm: are you man enough to be ?	tm:你夠男人嗎 ?
in india there is a rape every three minutes .	在印度 , 每三分鐘就有一個強暴 。
moved to a house near a park .	搬到附近的公園 。
here i am in my fourthgrade class .	這是我四年級的課 。
we don't do the everything else so well .	我們不做其他的事 。
first the a blocks hold themselves in place .	首先 , 街區本身就是這樣 。
autonomy was our highest value .	自主是我們最高的價值 。
brown people , illegal .	棕色的人 , 非法的人 。
how could this have gone by like lightning ?	這怎麼會像照明一樣 ?
congo will go from 60 to 120 .	剛果會從60到120年 。
and that was embarrassing .	這真是令人尷尬 。
so she created a support group for parents like her .	所以 , 她為像她這樣的父母建立了一個支持團體 。
it's about cartography .	重點是攝影 。
i'm going to tell you about that technology .	我要告訴各位這個技術 。
can we be much more gentle with light ?	我們能更溫柔地用光嗎 ?
there are two billion young people between 15 and 30 .	有20億年輕人在15到30歲之間 。
it makes no sense , if you think about it .	如果你仔細想想 , 這並不合理 。
and i will give you several examples .	我會給你們幾個例子 。
they lack even the most basic amenities .	他們甚至缺乏最基本的杏仁核 。
because teams always use technology to win games .	因為團隊總是用科技來贏得遊戲 。
we can't put humans in the water .	我們不能把人類放進水裡 。
i can explain you . i shall try .	我可以向各位解釋 。 我來試試 。
rm: ok , here we go , ok .	馬斯:好 , 我們來 , 好 。
you see the camera fixed on top .	你可以看到攝影機在上面固定 。
that is our shared human brilliance .	這是我們共同的人類才華 。
why the hell should i learn this ? ok ?	為什麼我該學這個 ? 好嗎 ?
i have a daughter , mulan .	我有個女兒 , 穆蘭 。
so those options are all out .	所以 , 這些選項都出去了 。
you add the droplet to the system .	你把滴水加到系統裡 。
we've got to show these kids interesting stuff .	我們得要展示這些孩子有趣的東西 。
today , i am going to talk about anger .	今天 , 我要談談憤怒 。
i said , " something's wrong here . "	我說: 「 這裡有什麼問題 。 」
take me anywhere you want to go .	帶我到任何地方去 。
but i'll tell you some of that today .	但我今天要告訴各位一些 。
well what they found was mislabeled fish .	嗯 , 他們發現的是被誤導的魚類 。
and yet in effect , it is happening right now .	但事實上 , 它正在發生 。
and all because he decided to walk that day .	因為那天他決定走路 。
one website , not thousands .	一個網站 , 不是數千 。
and they have lower health care costs .	他們的醫療費用較低 。
" not so fast , " say other people .	「 沒那麼快 , 」 說其他人 。
again , it sounds like a good idea .	同樣的 , 這聽起來是個好主意 。
that's very , very clear .	這非常非常非常清楚 。
can we use cell phone tower data ?	我們能用手機塔的數據嗎 ?
because they've seen it on the ground .	因為他們在地面上看過 。
of course , not every stay is like that .	當然 , 不是每個人都這樣 。
this is not fiction , nothing at all .	這完全不是小說 , 什麼都沒有 。
the more i play , the better i work .	我玩得越多 , 我的工作就越好 。
and janitor man says nothing to me .	珍妮佛.曼對我說什麼都沒有 。
but i'll spare you that .	但我要讓你們知道 。
but why do i have to go to school ?	但我為什麼要上學 ?
it's not . a is true here .	不是 。 a在這裡是真的 。
this is what happened in tunisia .	這是在突尼西亞發生的事 。
i see the looks on your faces .	我看到你臉上的表情 。
it has focused on the here and now .	它專注於這裡和現在 。
they're always happy when i do that .	當我這樣做時 , 他們總是很開心 。
so there , we experience the translation .	在那裡 , 我們經歷了翻譯 。
you put it on a cooking fire .	你把它放在烹飪火上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 。 」
lp: yeah , absolutely .	賴瑞.佩吉:是的 , 絕對是 。
the best of both worlds in a way .	最好的兩個世界都是以一種方式 。
then , and only then , hope will come .	接著 , 只有在那時 , 希望就來了 。
it is travel in time , travel on time .	它是時光旅行 , 時光旅行 。
most of you said u , which is right .	大部分人都說 , 沒錯 。
because it is now democratized .	因為它現在已經民主化了 。
they need to be protected from humanity .	他們需要被保護不受人性 。
who here has had surgery ?	這裡有誰有手術 ?
and if they said yes , they built it .	如果他們說是的 , 他們就建立了它 。
now , think of what i told you .	現在 , 想想我說了什麼 。
it's far from perfect , obviously .	很顯然 , 它並不完美 。
but over time , things started to go ok .	但隨著時間過去 , 事情開始好轉 。
and that's a backdoor which will take over your computer .	這是一個背後的門 , 它會把你的電腦拿走 。
it's to say we operate on two levels .	意思是 , 我們在兩層樓運作 。
they've expanded and enriched our lives .	他們已經擴展、豐富我們的人生 。
so scott collected the gong by himself .	史考特自己收集了肺部 。
these adults , they're working in their field .	這些成人在他們的領域工作 。
so we're hoping that's what they'll do .	所以我們希望這是他們會做的 。
because future people don't participate in markets today .	因為 , 現今人們不參與市場 。
and that's what i'm very passionate about .	這就是我對此非常熱情 。
lb: well , the way forward is still the same .	賴瑞.佩吉:嗯 , 向前的方向還是一樣 。
think of it as a project that spans over about 10 years .	把它想成一個超過十年的專案 。
we're almost blindly reliant on it .	我們幾乎是盲目仰賴它 。
they said no . they are not going to drink tea .	他們說不 , 他們不會喝茶 。
zero is the number that's different from the others .	0和其他人不同 。
i thought i'd begin with a scene of war .	我想從戰爭的場景開始 。
we didn't stop with the lung on a chip .	我們沒有在晶片上停止肺部 。
the site has adult content on it .	網站上有成人內容 。
the first is the automotive industry .	首先是汽車產業 。
so it's a very hard model to accept .	所以 , 這是一個很難接受的模型 。
so , that's just a rock in the hillside .	所以 , 這只是山坡的岩石 。
why was he recovering from surgery ?	他為什麼要從手術恢復 ?
i don't exercise regularly .	我不常常練習 。
and we don't want to have this argument .	我們不想有這樣的論點 。
and then you have something like this , which is interplast .	然後你就有類似的東西 , 就是交互作用 。
what is a scientist with no laboratory ?	一個沒有實驗室的科學家是什麼 ?
right , it's gone ? or is it still up there ?	沒了嗎 ? 還是還在上面 ?
get a knife . cut it into four portions .	拿一把刀 , 切割成四個部分 。
so good luck . we're all in this with you .	好運 。 我們都和你們一起參與 。
who gets safe surgery and who doesn't ?	誰得到安全手術 ? 誰沒有 ?
and so far , they're all safe and highly effective .	到目前為止 , 它們都是安全且高效能的 。
so you can preserve the darkness and make the light .	所以你可以保持黑暗 , 發光 。
and sometimes that means setting aside your personal opinion .	有時候 , 這意味著 , 除了你個人的意見之外 。
and that is the 40 years that women have advocated .	那就是女性倡導的40年 。
you both won . i congratulate both of you .	你們都贏了 。 我恭喜你們兩個人 。
but the conversation has begun , and together we can all learn .	但對話開始了 , 我們可以一起學習 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救老森林 。
i don't look like a motor vehicle .	我看起來不像馬達車 。
how about a set of voices that have never been heard from before .	一組從未聽過的聲音呢 ?
we are not the only ones who care about our mates .	我們不是唯一關心交配的人 。
the mycelium absorbs the oil .	菌絲體吸收石油 。
think about what happened , after all , to the poor frog .	想想看貧窮的青蛙發生了什麼事 。
and i think that thing is social panafricanism .	我認為這是社會泛非洲主義 。
it's a strange place inside a nanotube .	這是奈米管內一個奇怪的地方 。
